"","Datum","Warengruppe","Umsatz","Wochentag","KielerWoche","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","Feiertage","istFeiertag"
"296",2014-04-27,"Brot",67.5791269771508,"Sonntag",0,0,16.225,16,NA,"0",0
"297",2014-04-28,"Brot",142.899118015523,"Montag",0,0,15.8875,11,NA,"0",0
"298",2014-04-29,"Brot",145.382373304754,"Dienstag",0,0,18.0875,8,0,"0",0
"299",2014-04-30,"Brot",168.447583367336,"Mittwoch",0,3,18,8,NA,"0",0
"300",2014-05-02,"Brot",194.877300541007,"Freitag",0,6,10.225,13,NA,"0",0
"301",2014-05-05,"Brot",344.712427419033,"Montag",0,8,10.7125,6,21,"0",0
"302",2014-05-06,"Brot",117.634364611904,"Dienstag",0,7,15.775,9,NA,"0",0
"303",2014-05-07,"Brot",90.0459392081919,"Mittwoch",0,4,14.2125,15,65,"0",0
"304",2014-05-08,"Brot",149.299133313087,"Donnerstag",0,7,12.45,10,63,"0",0
"305",2014-05-09,"Brot",93.4116822522153,"Freitag",0,6,12.3875,10,61,"0",0
"306",2014-05-10,"Brot",123.724674602317,"Samstag",0,7,13.275,12,61,"0",0
"307",2014-05-11,"Brot",61.0065824620734,"Sonntag",0,7,11.5625,12,63,"0",0
"308",2014-05-12,"Brot",117.63724487723,"Montag",0,7,12.7,14,63,"0",0
"309",2014-05-13,"Brot",140.036281903001,"Dienstag",0,7,11.5625,15,21,"0",0
"310",2014-05-14,"Brot",107.299783874075,"Mittwoch",0,7,11.5625,16,NA,"0",0
"311",2014-05-15,"Brot",123.833393024816,"Donnerstag",0,2,13.7875,8,NA,"0",0
"312",2014-05-16,"Brot",182.247331664509,"Freitag",0,5,13.8875,9,NA,"0",0
"313",2014-05-17,"Brot",128.405482365147,"Samstag",0,0,16.625,8,0,"0",0
"314",2014-05-18,"Brot",94.9265718873585,"Sonntag",0,4,16.5125,13,NA,"0",0
"315",2014-05-19,"Brot",108.184039506908,"Montag",0,6,13.7625,8,61,"0",0
"316",2014-05-20,"Brot",112.779561925048,"Dienstag",0,0,20.725,12,NA,"0",0
"317",2014-05-21,"Brot",123.754439846218,"Mittwoch",0,2,26.8625,8,NA,"0",0
"318",2014-05-22,"Brot",116.368035292474,"Donnerstag",0,0,26.375,8,NA,"0",0
"319",2014-05-23,"Brot",129.753386763715,"Freitag",0,7,18.0125,12,65,"0",0
"320",2014-05-24,"Brot",117.223121200496,"Samstag",0,2,17.9625,8,NA,"0",0
"321",2014-05-25,"Brot",85.7502216285052,"Sonntag",0,2,20.4625,11,NA,"0",0
"322",2014-05-26,"Brot",117.265384467109,"Montag",0,0,19.9625,13,NA,"0",0
"323",2014-05-27,"Brot",114.85034360851,"Dienstag",0,7,12.8875,21,21,"0",0
"324",2014-05-28,"Brot",190.55318445032,"Mittwoch",0,7,10.2,22,21,"0",0
"325",2014-05-29,"Brot",85.879848415963,"Donnerstag",0,4,12.7,14,NA,"Christi Himmelfahrt",1
"326",2014-05-30,"Brot",187.239006431102,"Freitag",0,0,17.9625,13,NA,"0",0
"327",2014-05-31,"Brot",171.347524831197,"Samstag",0,3,15.9125,15,NA,"0",0
"328",2014-06-01,"Brot",93.4027092149433,"Sonntag",0,7,13.825,6,21,"0",0
"329",2014-06-02,"Brot",199.723160641356,"Montag",0,0,17.625,9,NA,"0",0
"330",2014-06-03,"Brot",142.538025704362,"Dienstag",0,1,20,9,NA,"0",0
"331",2014-06-04,"Brot",137.397470737802,"Mittwoch",0,1,21.4875,14,NA,"0",0
"332",2014-06-05,"Brot",194.604241155943,"Donnerstag",0,5,15.0375,18,65,"0",0
"333",2014-06-06,"Brot",181.64230467912,"Freitag",0,3,19.3125,12,NA,"0",0
"334",2014-06-07,"Brot",199.282826637538,"Samstag",0,0,17.9625,8,NA,"0",0
"335",2014-06-08,"Brot",116.13410257794,"Sonntag",0,6,22.1,12,21,"0",0
"336",2014-06-09,"Brot",110.83826883308,"Montag",0,0,20.6625,10,NA,"Pfingstmontag",1
"337",2014-06-10,"Brot",183.918754774297,"Dienstag",0,1,25.7875,9,NA,"0",0
"338",2014-06-11,"Brot",149.446544671322,"Mittwoch",0,7,20.5,8,61,"0",0
"339",2014-06-12,"Brot",139.828728810289,"Donnerstag",0,4,19.55,12,NA,"0",0
"340",2014-06-13,"Brot",181.076990157327,"Freitag",0,7,17.45,18,21,"0",0
"341",2014-06-14,"Brot",198.692957520375,"Samstag",0,1,18.9125,13,NA,"0",0
"342",2014-06-15,"Brot",54.0249702204705,"Sonntag",0,0,19.275,8,NA,"0",0
"343",2014-06-16,"Brot",162.607017592405,"Montag",0,6,18.3125,10,0,"0",0
"344",2014-06-17,"Brot",124.562218396083,"Dienstag",0,1,20.375,7,NA,"0",0
"345",2014-06-18,"Brot",137.865777862035,"Mittwoch",0,3,19.3,13,NA,"0",0
"346",2014-06-19,"Brot",129.894799169399,"Donnerstag",0,7,15.2875,19,21,"0",0
"347",2014-06-20,"Brot",175.728748384125,"Freitag",0,7,15.9875,16,NA,"0",0
"348",2014-06-21,"Brot",162.410672754329,"Samstag",1,6,15.5125,18,61,"0",0
"349",2014-06-22,"Brot",99.6276132843513,"Sonntag",1,5,15.7,19,NA,"0",0
"350",2014-06-23,"Brot",130.997404965594,"Montag",1,4,16.5,17,NA,"0",0
"351",2014-06-24,"Brot",119.068455962972,"Dienstag",1,7,14.3625,7,21,"0",0
"352",2014-06-25,"Brot",114.248639971521,"Mittwoch",1,0,18.4375,10,NA,"0",0
"353",2014-06-26,"Brot",139.644833904018,"Donnerstag",1,6,17.575,8,63,"0",0
"354",2014-06-27,"Brot",149.199619823898,"Freitag",1,4,20.1625,7,95,"0",0
"355",2014-06-28,"Brot",234.368963456298,"Samstag",1,6,16.9625,6,95,"0",0
"356",2014-06-29,"Brot",99.024824945212,"Sonntag",1,7,17.3125,8,61,"0",0
"357",2014-06-30,"Brot",171.873065791742,"Montag",0,3,18.3375,12,NA,"0",0
"358",2014-07-01,"Brot",79.4657766414776,"Dienstag",0,6,15.6875,14,61,"0",0
"359",2014-07-02,"Brot",130.353573545155,"Mittwoch",0,6,17.1125,15,NA,"0",0
"360",2014-07-03,"Brot",158.210589058586,"Donnerstag",0,7,20.4,9,NA,"0",0
"361",2014-07-04,"Brot",112.903849016111,"Freitag",0,0,26.9375,10,NA,"0",0
"362",2014-07-05,"Brot",150.979319145129,"Samstag",0,6,24.5875,10,65,"0",0
"363",2014-07-06,"Brot",84.8042447667398,"Sonntag",0,5,25.2375,6,NA,"0",0
"364",2014-07-07,"Brot",142.241358541915,"Montag",0,5,20.8,10,NA,"0",0
"365",2014-07-08,"Brot",109.606492090567,"Dienstag",0,7,19.6,15,63,"0",0
"366",2014-07-09,"Brot",116.752191041734,"Mittwoch",0,0,24.65,24,5,"0",0
"367",2014-07-10,"Brot",132.724706258412,"Donnerstag",0,0,24.757142,18,0,"0",0
"368",2014-07-11,"Brot",180.711513583786,"Freitag",0,1,22.9375,18,NA,"0",0
"369",2014-07-12,"Brot",142.331090508761,"Samstag",0,0,20.375,12,NA,"0",0
"370",2014-07-13,"Brot",80.4531140833734,"Sonntag",0,7,18.6,10,61,"0",0
"371",2014-07-14,"Brot",153.698550894933,"Montag",0,7,19.45,15,63,"0",0
"372",2014-07-15,"Brot",157.385041577792,"Dienstag",0,6,22.2625,9,NA,"0",0
"373",2014-07-16,"Brot",158.680478444563,"Mittwoch",0,6,19.4125,7,NA,"0",0
"374",2014-07-17,"Brot",160.5229296933,"Donnerstag",0,4,22.7625,7,NA,"0",0
"375",2014-07-18,"Brot",119.811042532772,"Freitag",0,1,26.05,10,NA,"0",0
"376",2014-07-19,"Brot",144.785544515647,"Samstag",0,0,28.0625,13,NA,"0",0
"377",2014-07-20,"Brot",111.990298336233,"Sonntag",0,3,24.3125,15,NA,"0",0
"378",2014-07-21,"Brot",137.703002341753,"Montag",0,0,23.4875,19,5,"0",0
"379",2014-07-22,"Brot",152.134170467115,"Dienstag",0,0,24.9875,14,NA,"0",0
"380",2014-07-23,"Brot",144.39193026197,"Mittwoch",0,0,25,14,NA,"0",0
"381",2014-07-24,"Brot",163.309889093623,"Donnerstag",0,0,24.8375,11,NA,"0",0
"382",2014-07-25,"Brot",145.131799090901,"Freitag",0,0,26.325,18,NA,"0",0
"383",2014-07-26,"Brot",171.321523510186,"Samstag",0,6,22.375,10,21,"0",0
"384",2014-07-27,"Brot",90.1816334935297,"Sonntag",0,3,25.55,12,21,"0",0
"385",2014-07-28,"Brot",157.813837411395,"Montag",0,0,24.7625,7,NA,"0",0
"386",2014-07-29,"Brot",144.455051194281,"Dienstag",0,0,25.35,10,NA,"0",0
"387",2014-07-30,"Brot",137.868369774792,"Mittwoch",0,6,22.925,12,NA,"0",0
"388",2014-07-31,"Brot",174.333709830106,"Donnerstag",0,3,22.4375,12,21,"0",0
"389",2014-08-01,"Brot",153.966193788182,"Freitag",0,1,26.725,8,NA,"0",0
"390",2014-08-02,"Brot",189.444073316264,"Samstag",0,2,26.0875,12,NA,"0",0
"391",2014-08-03,"Brot",75.380692980006,"Sonntag",0,5,23.0875,9,63,"0",0
"392",2014-08-04,"Brot",190.631341627449,"Montag",0,6,22.5125,8,NA,"0",0
"393",2014-08-05,"Brot",158.481203915988,"Dienstag",0,5,23.0875,10,NA,"0",0
"394",2014-08-06,"Brot",140.003286627353,"Mittwoch",0,0,22.825,10,NA,"0",0
"395",2014-08-07,"Brot",172.493580385229,"Donnerstag",0,7,20.3125,6,61,"0",0
"396",2014-08-08,"Brot",194.226703064487,"Freitag",0,3,22.725,8,NA,"0",0
"397",2014-08-09,"Brot",216.790146013299,"Samstag",0,6,20.1,17,61,"0",0
"398",2014-08-10,"Brot",98.5919510239083,"Sonntag",0,6,23.1,12,NA,"0",0
"399",2014-08-11,"Brot",186.843287518034,"Montag",0,4,20.075,13,21,"0",0
"400",2014-08-12,"Brot",155.633056469153,"Dienstag",0,5,16.9125,12,95,"0",0
"401",2014-08-13,"Brot",129.960879412869,"Mittwoch",0,2,20.9375,10,NA,"0",0
"402",2014-08-14,"Brot",162.312059256018,"Donnerstag",0,7,18.05,10,65,"0",0
"403",2014-08-15,"Brot",232.668688554884,"Freitag",0,6,18.3625,8,61,"0",0
"404",2014-08-16,"Brot",229.321098599377,"Samstag",0,6,17.2,15,61,"0",0
"405",2014-08-18,"Brot",204.943578961263,"Montag",0,6,15.2,15,61,"0",0
"406",2014-08-19,"Brot",157.516513226105,"Dienstag",0,6,14.0875,12,61,"0",0
"407",2014-08-20,"Brot",175.194857952978,"Mittwoch",0,5,15.675,17,21,"0",0
"408",2014-08-21,"Brot",177.59614021373,"Donnerstag",0,5,16.2625,11,21,"0",0
"409",2014-08-22,"Brot",196.422158119718,"Freitag",0,7,16.325,12,61,"0",0
"410",2014-08-23,"Brot",226.633053661476,"Samstag",0,4,15.9875,11,21,"0",0
"411",2014-08-24,"Brot",151.925968486667,"Sonntag",0,3,16.3125,20,21,"0",0
"412",2014-08-25,"Brot",202.245341655226,"Montag",0,5,14.7875,13,65,"0",0
"413",2014-08-26,"Brot",143.842260185182,"Dienstag",0,3,17.325,7,NA,"0",0
"414",2014-08-27,"Brot",141.124540763453,"Mittwoch",0,1,19.875,9,NA,"0",0
"415",2014-08-28,"Brot",147.59794847913,"Donnerstag",0,0,19.75,9,0,"0",0
"416",2014-08-29,"Brot",119.001507763099,"Freitag",0,5,19.125,12,63,"0",0
"417",2014-08-30,"Brot",162.81504486744,"Samstag",0,7,17.75,9,61,"0",0
"418",2014-08-31,"Brot",136.994199378168,"Sonntag",0,7,16.375,8,21,"0",0
"419",2014-09-01,"Brot",192.583927536972,"Montag",0,7,17.875,12,61,"0",0
"420",2014-09-02,"Brot",93.4032112729648,"Dienstag",0,2,18.375,13,NA,"0",0
"421",2014-09-03,"Brot",128.100882145258,"Mittwoch",0,2,18.75,13,NA,"0",0
"422",2014-09-04,"Brot",118.732274802375,"Donnerstag",0,0,20,15,NA,"0",0
"423",2014-09-05,"Brot",168.798990410438,"Freitag",0,2,21.375,10,NA,"0",0
"424",2014-09-06,"Brot",165.47761720592,"Samstag",0,2,24,5,NA,"0",0
"425",2014-09-07,"Brot",48.9648440975496,"Sonntag",0,5,20,6,21,"0",0
"426",2014-09-08,"Brot",177.361261107402,"Montag",0,4,17.375,12,21,"0",0
"427",2014-09-09,"Brot",128.017374563252,"Dienstag",0,6,17.125,16,63,"0",0
"428",2014-09-10,"Brot",173.546299647139,"Mittwoch",0,2,18.625,12,NA,"0",0
"429",2014-09-11,"Brot",165.169051552497,"Donnerstag",0,4,17.375,13,NA,"0",0
"430",2014-09-12,"Brot",130.3659563908,"Freitag",0,1,18.25,11,NA,"0",0
"431",2014-09-13,"Brot",152.497010928097,"Samstag",0,7,17,12,NA,"0",0
"432",2014-09-14,"Brot",60.5960658536456,"Sonntag",0,7,17.625,14,61,"0",0
"433",2014-09-15,"Brot",154.556691403417,"Montag",0,2,19.75,13,NA,"0",0
"434",2014-09-16,"Brot",106.657464651771,"Dienstag",0,0,20.125,13,NA,"0",0
"435",2014-09-17,"Brot",140.230426469916,"Mittwoch",0,1,19.875,18,NA,"0",0
"436",2014-09-18,"Brot",168.767383241785,"Donnerstag",0,0,20.5,13,NA,"0",0
"437",2014-09-19,"Brot",140.144453118865,"Freitag",0,0,20.75,9,5,"0",0
"438",2014-09-20,"Brot",197.959086294477,"Samstag",0,3,19.375,7,10,"0",0
"439",2014-09-21,"Brot",80.5859142164798,"Sonntag",0,4,17,15,21,"0",0
"440",2014-09-22,"Brot",134.865103794751,"Montag",0,6,13,17,21,"0",0
"441",2014-09-23,"Brot",140.774695330895,"Dienstag",0,4,14.75,6,NA,"0",0
"442",2014-09-24,"Brot",108.711123767423,"Mittwoch",0,7,15.375,10,63,"0",0
"443",2014-09-25,"Brot",108.067086651751,"Donnerstag",0,7,14.5,17,61,"0",0
"444",2014-09-26,"Brot",117.377429960871,"Freitag",0,7,16.75,13,61,"0",0
"445",2014-09-27,"Brot",139.171163845637,"Samstag",0,2,16.375,14,NA,"0",0
"446",2014-09-28,"Brot",60.4829614839036,"Sonntag",0,4,18.5,7,NA,"0",0
"447",2014-09-29,"Brot",146.640779180328,"Montag",0,6,18.125,6,NA,"0",0
"448",2014-09-30,"Brot",125.317010604255,"Dienstag",0,7,16.5,5,61,"0",0
"449",2014-10-01,"Brot",159.473253138624,"Mittwoch",0,6,17.75,6,10,"0",0
"450",2014-10-02,"Brot",183.411275500045,"Donnerstag",0,6,18,6,NA,"0",0
"451",2014-10-03,"Brot",62.591191559266,"Freitag",0,3,20,6,10,"Tag der Deutschen Einheit",1
"452",2014-10-04,"Brot",194.365187583031,"Samstag",0,0,18.5,8,5,"0",0
"453",2014-10-05,"Brot",82.1342445154272,"Sonntag",0,1,16.25,7,NA,"0",0
"454",2014-10-06,"Brot",178.335670094664,"Montag",0,2,15.75,15,10,"0",0
"455",2014-10-07,"Brot",141.858863346968,"Dienstag",0,7,13,10,65,"0",0
"456",2014-10-08,"Brot",134.873921318631,"Mittwoch",0,6,14.125,10,61,"0",0
"457",2014-10-09,"Brot",134.324856819578,"Donnerstag",0,5,17.875,10,NA,"0",0
"458",2014-10-10,"Brot",132.317020180874,"Freitag",0,4,16.375,10,NA,"0",0
"459",2014-10-11,"Brot",181.071063711796,"Samstag",0,3,17,5,NA,"0",0
"460",2014-10-12,"Brot",97.9850226394533,"Sonntag",0,5,15.125,7,20,"0",0
"461",2014-10-13,"Brot",129.878383258938,"Montag",0,7,12.625,12,63,"0",0
"462",2014-10-14,"Brot",175.011253800233,"Dienstag",0,6,14,5,61,"0",0
"463",2014-10-15,"Brot",206.8382090708,"Mittwoch",0,7,13.875,6,21,"0",0
"464",2014-10-16,"Brot",147.570549356915,"Donnerstag",0,7,13.5,6,61,"0",0
"465",2014-10-17,"Brot",144.357853437456,"Freitag",0,7,14.375,10,65,"0",0
"466",2014-10-18,"Brot",158.152130377889,"Samstag",0,7,15.25,7,21,"0",0
"467",2014-10-19,"Brot",58.8534096103563,"Sonntag",0,7,17.375,13,95,"0",0
"468",2014-10-20,"Brot",158.382558902343,"Montag",0,6,14.625,18,61,"0",0
"469",2014-10-21,"Brot",125.363981222897,"Dienstag",0,7,12.5,9,63,"0",0
"470",2014-10-22,"Brot",127.765051280508,"Mittwoch",0,6,13,12,0,"0",0
"471",2014-10-23,"Brot",144.21773201944,"Donnerstag",0,6,13.125,7,0,"0",0
"472",2014-10-24,"Brot",203.173639154115,"Freitag",0,7,13.5,9,NA,"0",0
"473",2014-10-25,"Brot",191.425316581712,"Samstag",0,7,12.125,7,61,"0",0
"474",2014-10-26,"Brot",116.487886781866,"Sonntag",0,5,12.75,9,0,"0",0
"475",2014-10-27,"Brot",121.416970836256,"Montag",0,2,14.5,9,NA,"0",0
"476",2014-10-28,"Brot",136.094268676769,"Dienstag",0,0,13.875,8,NA,"0",0
"477",2014-10-29,"Brot",103.569554336818,"Mittwoch",0,7,8.375,7,20,"0",0
"478",2014-10-30,"Brot",122.18216764664,"Donnerstag",0,2,10.625,5,10,"0",0
"479",2014-10-31,"Brot",132.486279254048,"Freitag",0,8,12.875,5,10,"0",0
"480",2014-11-01,"Brot",142.507059241702,"Samstag",0,2,16.5,8,0,"0",0
"481",2014-11-02,"Brot",99.288586999622,"Sonntag",0,3,15.375,10,21,"0",0
"482",2014-11-03,"Brot",137.822879577546,"Montag",0,4,13.75,12,0,"0",0
"483",2014-11-04,"Brot",103.123747563607,"Dienstag",0,7,11.625,8,61,"0",0
"484",2014-11-05,"Brot",113.078967477055,"Mittwoch",0,7,9.5,11,61,"0",0
"485",2014-11-06,"Brot",138.399464430445,"Donnerstag",0,5,8.875,10,0,"0",0
"486",2014-11-07,"Brot",125.3258349714,"Freitag",0,0,8.625,9,10,"0",0
"487",2014-11-08,"Brot",165.663474985222,"Samstag",0,6,10.25,8,NA,"0",0
"488",2014-11-09,"Brot",118.446930009839,"Sonntag",0,3,10.625,8,NA,"0",0
"489",2014-11-10,"Brot",132.450933802593,"Montag",0,6,8.75,7,61,"0",0
"490",2014-11-11,"Brot",122.885078853966,"Dienstag",0,2,8.625,7,10,"0",0
"491",2014-11-12,"Brot",95.3481999188746,"Mittwoch",0,7,9.75,10,10,"0",0
"492",2014-11-13,"Brot",143.750350209673,"Donnerstag",0,7,10.75,4,28,"0",0
"493",2014-11-14,"Brot",133.77429991274,"Freitag",0,7,10.75,10,10,"0",0
"494",2014-11-15,"Brot",157.956829595601,"Samstag",0,8,9.25,14,10,"0",0
"495",2014-11-16,"Brot",69.2794517983636,"Sonntag",0,7,8,14,61,"0",0
"496",2014-11-17,"Brot",138.752246637463,"Montag",0,7,9.625,7,10,"0",0
"497",2014-11-18,"Brot",134.68843263499,"Dienstag",0,7,8.875,13,61,"0",0
"498",2014-11-19,"Brot",131.262024072649,"Mittwoch",0,7,8.5,11,61,"0",0
"499",2014-11-20,"Brot",131.314789763352,"Donnerstag",0,5,6.125,7,0,"0",0
"500",2014-11-21,"Brot",142.895603194534,"Freitag",0,6,6.5,5,61,"0",0
"501",2014-11-22,"Brot",92.6616360079896,"Samstag",0,7,5.75,9,61,"0",0
"502",2014-11-23,"Brot",88.8532704507342,"Sonntag",0,6,6.75,7,21,"0",0
"503",2014-11-24,"Brot",135.495058395216,"Montag",0,3,9.375,10,0,"0",0
"504",2014-11-25,"Brot",125.776456029191,"Dienstag",0,0,6.875,4,0,"0",0
"505",2014-11-26,"Brot",98.5421347532514,"Mittwoch",0,3,5.625,8,NA,"0",0
"506",2014-11-27,"Brot",114.36674051771,"Donnerstag",0,0,4.5,10,10,"0",0
"507",2014-11-28,"Brot",125.770265298128,"Freitag",0,6,1.625,16,10,"0",0
"508",2014-11-29,"Brot",143.276224653699,"Samstag",0,8,1,10,5,"0",0
"509",2014-11-30,"Brot",70.5238191319592,"Sonntag",0,8,0,11,10,"0",0
"510",2014-12-01,"Brot",128.454115308343,"Montag",0,7,-2,13,10,"0",0
"511",2014-12-02,"Brot",154.242632883405,"Dienstag",0,8,-3,7,10,"0",0
"512",2014-12-03,"Brot",133.99080245511,"Mittwoch",0,7,0.625,10,10,"0",0
"513",2014-12-04,"Brot",124.167763102648,"Donnerstag",0,8,3.75,9,61,"0",0
"514",2014-12-05,"Brot",83.5104305885102,"Freitag",0,7,2,7,61,"0",0
"515",2014-12-06,"Brot",127.894073901772,"Samstag",0,2,5.75,7,10,"0",0
"516",2014-12-07,"Brot",75.5129227390682,"Sonntag",0,7,4.875,12,61,"0",0
"517",2014-12-08,"Brot",102.678761832615,"Montag",0,7,3.25,8,61,"0",0
"518",2014-12-09,"Brot",110.476546068652,"Dienstag",0,8,2.125,9,45,"0",0
"519",2014-12-10,"Brot",99.9187171842705,"Mittwoch",0,5,4.875,13,61,"0",0
"520",2014-12-11,"Brot",109.754570057738,"Donnerstag",0,7,4,12,95,"0",0
"521",2014-12-12,"Brot",109.142671748118,"Freitag",0,7,7.25,18,61,"0",0
"522",2014-12-13,"Brot",124.956684401136,"Samstag",0,5,4.75,10,61,"0",0
"523",2014-12-14,"Brot",102.80557310108,"Sonntag",0,4,3.5,9,10,"0",0
"524",2014-12-15,"Brot",96.3136936339829,"Montag",0,7,4.75,11,61,"0",0
"525",2014-12-16,"Brot",97.7685842370004,"Dienstag",0,8,4.625,12,61,"0",0
"526",2014-12-17,"Brot",102.856835442046,"Mittwoch",0,7,3.625,10,61,"0",0
"527",2014-12-18,"Brot",112.769700687238,"Donnerstag",0,7,10,11,61,"0",0
"528",2014-12-19,"Brot",100.434605432296,"Freitag",0,5,8.125,15,61,"0",0
"529",2014-12-20,"Brot",92.9765497836537,"Samstag",0,6,5.375,24,21,"0",0
"530",2014-12-21,"Brot",74.1776353738615,"Sonntag",0,6,6.625,14,21,"0",0
"531",2014-12-22,"Brot",166.062608421996,"Montag",0,7,9.75,21,63,"0",0
"532",2014-12-23,"Brot",184.21718934313,"Dienstag",0,7,9.125,19,61,"0",0
"533",2014-12-24,"Brot",289.724706873301,"Mittwoch",0,5,7.75,21,61,"0",0
"534",2014-12-27,"Brot",133.160219555693,"Samstag",0,3,-0.25,8,NA,"0",0
"535",2014-12-28,"Brot",65.5011765409885,"Sonntag",0,1,-0.5,7,0,"0",0
"536",2014-12-29,"Brot",159.353174871792,"Montag",0,5,0.75,10,0,"0",0
"537",2014-12-30,"Brot",171.900364677079,"Dienstag",0,7,5.25,9,21,"0",0
"538",2014-12-31,"Brot",253.25502096677,"Mittwoch",0,6,7.375,11,61,"0",0
"539",2015-01-02,"Brot",171.436480362582,"Freitag",0,6,7.75,24,61,"0",0
"540",2015-01-03,"Brot",146.725466464595,"Samstag",0,7,4.875,25,69,"0",0
"541",2015-01-04,"Brot",69.2618750164446,"Sonntag",0,0,4.75,15,NA,"0",0
"542",2015-01-05,"Brot",159.498680849924,"Montag",0,8,5.875,8,20,"0",0
"543",2015-01-06,"Brot",116.621821467299,"Dienstag",0,8,3.625,8,10,"0",0
"544",2015-01-07,"Brot",116.046870294295,"Mittwoch",0,6,5.75,10,61,"0",0
"545",2015-01-08,"Brot",88.9219763738156,"Donnerstag",0,8,6.375,9,61,"0",0
"546",2015-01-09,"Brot",89.5158553261206,"Freitag",0,6,7.5,25,63,"0",0
"547",2015-01-10,"Brot",67.954839483437,"Samstag",0,6,10,28,61,"0",0
"548",2015-01-11,"Brot",102.503556455298,"Sonntag",0,5,4.25,23,61,"0",0
"549",2015-01-12,"Brot",122.717043089708,"Montag",0,7,7.5,19,61,"0",0
"550",2015-01-13,"Brot",86.441812930424,"Dienstag",0,7,7.75,14,61,"0",0
"551",2015-01-14,"Brot",72.7918398175921,"Mittwoch",0,6,3.125,16,71,"0",0
"552",2015-01-15,"Brot",93.7671799134285,"Donnerstag",0,7,6.75,14,61,"0",0
"553",2015-01-16,"Brot",131.913950068001,"Freitag",0,6,6.75,13,0,"0",0
"554",2015-01-17,"Brot",115.086208812258,"Samstag",0,1,4.25,12,21,"0",0
"555",2015-01-18,"Brot",47.8910511689248,"Sonntag",0,8,2,9,61,"0",0
"556",2015-01-19,"Brot",138.935449172918,"Montag",0,7,1,5,71,"0",0
"557",2015-01-20,"Brot",116.932538278351,"Dienstag",0,7,-0.375,4,77,"0",0
"558",2015-01-21,"Brot",90.1034587863099,"Mittwoch",0,8,-1.125,4,10,"0",0
"559",2015-01-22,"Brot",135.950512983467,"Donnerstag",0,7,-1.375,3,49,"0",0
"560",2015-01-23,"Brot",130.976061288992,"Freitag",0,8,-1.25,5,20,"0",0
"561",2015-01-24,"Brot",140.03186322028,"Samstag",0,7,-0.5,10,71,"0",0
"562",2015-01-25,"Brot",94.493388512183,"Sonntag",0,6,2.875,6,NA,"0",0
"563",2015-01-26,"Brot",150.51678717379,"Montag",0,7,3.375,10,61,"0",0
"564",2015-01-27,"Brot",141.518792699705,"Dienstag",0,2,4.875,13,NA,"0",0
"565",2015-01-28,"Brot",124.273404481234,"Mittwoch",0,7,4.875,17,61,"0",0
"566",2015-01-29,"Brot",129.932530553471,"Donnerstag",0,7,1.5,12,75,"0",0
"567",2015-01-30,"Brot",100.75421525386,"Freitag",0,7,1.125,6,NA,"0",0
"568",2015-01-31,"Brot",129.039421255357,"Samstag",0,7,-2.375,7,49,"0",0
"569",2015-02-01,"Brot",92.189837282486,"Sonntag",0,7,-0.25,9,75,"0",0
"570",2015-02-02,"Brot",159.254353701805,"Montag",0,6,1,10,22,"0",0
"571",2015-02-03,"Brot",112.095171542871,"Dienstag",0,7,-1,10,77,"0",0
"572",2015-02-04,"Brot",111.66941350432,"Mittwoch",0,6,-1.875,9,0,"0",0
"573",2015-02-05,"Brot",133.827962608871,"Donnerstag",0,5,0.75,10,22,"0",0
"574",2015-02-06,"Brot",136.337106368056,"Freitag",0,2,-0.5,6,22,"0",0
"575",2015-02-07,"Brot",130.642229801113,"Samstag",0,7,4.125,18,20,"0",0
"576",2015-02-08,"Brot",62.750062992056,"Sonntag",0,1,3.375,14,NA,"0",0
"577",2015-02-09,"Brot",112.747460478504,"Montag",0,7,6.875,13,61,"0",0
"578",2015-02-10,"Brot",94.7581535487495,"Dienstag",0,7,7.625,11,NA,"0",0
"579",2015-02-11,"Brot",94.7022920091949,"Mittwoch",0,8,4,5,NA,"0",0
"580",2015-02-12,"Brot",99.5801689919554,"Donnerstag",0,8,2,4,10,"0",0
"581",2015-02-13,"Brot",91.3547288868634,"Freitag",0,8,1.25,6,10,"0",0
"582",2015-02-14,"Brot",62.2346006049711,"Samstag",0,7,1.625,9,28,"0",0
"583",2015-02-15,"Brot",96.7929953706798,"Sonntag",0,7,3.125,16,10,"0",0
"584",2015-02-16,"Brot",118.255475071685,"Montag",0,8,2,9,10,"0",0
"585",2015-02-17,"Brot",118.509639861913,"Dienstag",0,6,1.125,7,45,"0",0
"586",2015-02-18,"Brot",123.267817249283,"Mittwoch",0,3,5.5,12,10,"0",0
"587",2015-02-19,"Brot",123.69090336092,"Donnerstag",0,0,6.25,13,5,"0",0
"588",2015-02-20,"Brot",117.287703917599,"Freitag",0,8,3.875,11,71,"0",0
"589",2015-02-21,"Brot",107.174143505865,"Samstag",0,7,3.875,16,61,"0",0
"590",2015-02-22,"Brot",70.4631468349699,"Sonntag",0,5,5.25,13,0,"0",0
"591",2015-02-23,"Brot",66.8925102653853,"Montag",0,7,4.5,12,61,"0",0
"592",2015-02-24,"Brot",105.730056008902,"Dienstag",0,7,5.625,12,61,"0",0
"593",2015-02-25,"Brot",81.6177684403834,"Mittwoch",0,5,5.875,10,NA,"0",0
"594",2015-02-26,"Brot",104.017958777385,"Donnerstag",0,5,6.625,10,0,"0",0
"595",2015-02-27,"Brot",101.514216092369,"Freitag",0,7,4.5,9,61,"0",0
